LA CHAPELLE D'ARMENTIERES (HAUTS DE FRANCE - NORD)
BIRCHINGTON (ROYAUME UNI) - 1988
LA MADELEINE (HAUTS DE FRANCE - NORD)
KAARST (ALLEMAGNE) - 1989
LAMBERSART (HAUTS DE FRANCE - NORD)
SOUTHBOROUGH (ROYAUME UNI) - 1992
VIERSEN (ALLEMAGNE) - 1970
LAMBRES LEZ DOUAI (HAUTS DE FRANCE - NORD)
STARY SACZ (POLOGNE) - 2011
LANDRECIES (HAUTS DE FRANCE - NORD)
DZIEMIANY (POLOGNE) - 2016
MANAGE (BELGIQUE) - 1976
LE CATEAU CAMBRESIS (HAUTS DE FRANCE - NORD)
CAVE (ITALIE) - 2006
WESTERBURG/WESTERWALD (ALLEMAGNE) - 1987
WIELSBECKE (BELGIQUE) - 1982
LE QUESNOY (HAUTS DE FRANCE - NORD)
DEJ (ROUMANIE) - 2004
RATINGEN-HÖSEL (ALLEMAGNE) - 1962
LEERS (HAUTS DE FRANCE - NORD)
ESTAIMPUIS (BELGIQUE) - 1986
JÜCHEN (ALLEMAGNE) - 1980
REBESGRÜN (ALLEMAGNE) - 1993
LEFFRINCKOUCKE (HAUTS DE FRANCE - NORD)
WEGORZEWO (POLOGNE) - 1990
LESQUIN (HAUTS DE FRANCE - NORD)
LINNICH (ALLEMAGNE) - 1974
LILLE (HAUTS DE FRANCE - NORD)
ERFURT (ALLEMAGNE) - 1988
ESCH SUR ALZETTE (LUXEMBOURG) - 1958
KHARKOV (UKRAINE) - 1978
KÖLN (ALLEMAGNE) - 1958
LEEDS (ROYAUME UNI) - 1968
LIÈGE (BELGIQUE) - 1958
NAPLOUSE (PALESTINE) - 1998
ROTTERDAM (PAYS-BAS) - 1958
SAFELD (ISRAËL) - 1988
ST LOUIS DU SENEGAL (SENEGAL) - 1978
TORINO (ITALIE) - 1958
TURKU (FINLANDE) - 1967
VALLADOLID (ESPAGNE) - 1987
WROCLAW (POLOGNE) - 2013
LINSELLES (HAUTS DE FRANCE - NORD)
WILLICH (ALLEMAGNE) - 1966
ZOGORE (BURKINA FASO) - 1978
LOOS (HAUTS DE FRANCE - NORD)
GESEKE (ALLEMAGNE) - 1978
LYS LEZ LANNOY (HAUTS DE FRANCE - NORD)
LOTTE (ALLEMAGNE) - 1991
MARCHIENNES (HAUTS DE FRANCE - NORD)
SPELDHURST (ROYAUME UNI) - 1998
MARCQ EN BAROEUL (HAUTS DE FRANCE - NORD)
EALING (ROYAUME UNI) - 1991
GLADBECK (ALLEMAGNE) - 1971
KUURNE (BELGIQUE) - 2009
POGGIBONSI (ITALIE) - 2000
MARLY (HAUTS DE FRANCE - NORD)
OLECKO (POLOGNE) - 1999
WALMIERA (LETTONIE) - 1999
MARQUETTE LEZ LILLE (HAUTS DE FRANCE - NORD)
FREDERSDORF VOGELSDORF (ALLEMAGNE) - 2000
SLEAFORD (ROYAUME UNI) - 1999
SOMCUTA MARE (ROUMANIE) - 1999
TISZAFURED (HONGRIE) - 1998
MAUBEUGE (HAUTS DE FRANCE - NORD)
RATINGEN-ENNEPETAL (ALLEMAGNE) - 1958
VILVOORDE (BELGIQUE) - 1966
MERIGNIES (HAUTS DE FRANCE - NORD)
KILMACOLM (ROYAUME UNI) - 2014
MERRIS (HAUTS DE FRANCE - NORD)
BEXHILL ON SEA (ROYAUME UNI) - 1989
MOUVAUX (HAUTS DE FRANCE - NORD)
BUCKINGHAM (ROYAUME UNI) - 2001
HALLE (BELGIQUE) - 1958
NEUKIRCHEN-VLUYN (ALLEMAGNE) - 1991
NEUVILLE EN FERRAIN (HAUTS DE FRANCE - NORD)
OFFENBACH AN DER QUEICH (ALLEMAGNE) - 1992
NOYELLES LES SECLIN (HAUTS DE FRANCE - NORD)
HAUGHLEY & WETHERDEN (ROYAUME UNI) - 1990
ORCHIES (HAUTS DE FRANCE - NORD)
KELSO (ROYAUME UNI) - 1986
OSTRICOURT (HAUTS DE FRANCE - NORD)
MIEDZYCHOD (POLOGNE) - 1989
PECQUENCOURT (HAUTS DE FRANCE - NORD)
SONDERSHAUSEN (ALLEMAGNE) - 1969
TARNOBRZEG (POLOGNE) - 1992
PERENCHIES (HAUTS DE FRANCE - NORD)
OVERATH (ALLEMAGNE) - 1973
PIETRALUNGA (ITALIE) - 1998
PETITE FORET (HAUTS DE FRANCE - NORD)
CORREZZOLA (ITALIE) - 1976
POIX DU NORD (HAUTS DE FRANCE - NORD)
BURGBROHL (ALLEMAGNE) - 1979
KEIGHLEY (ROYAUME UNI) - 1920
PONT A MARCQ (HAUTS DE FRANCE - NORD)
KINGHAM (ROYAUME UNI) - 1996
QUERENAING (HAUTS DE FRANCE - NORD)
DELBRUCK (ALLEMAGNE) - 1990
RAISMES (HAUTS DE FRANCE - NORD)
EISLEBEN (ALLEMAGNE) - 1962
RONCHIN (HAUTS DE FRANCE - NORD)
HALLE (ALLEMAGNE) - 1985
KIRKBY IN ASHFIELD (ROYAUME UNI) - 2001
TARNAVENI (ROUMANIE) - 1998
RONCQ (HAUTS DE FRANCE - NORD)
DELBRUCK (ALLEMAGNE) - 1991
SELINKEGNY (MALI) - 1988
TODMORDEN (ROYAUME UNI) - 1981
ROOST WARENDIN (HAUTS DE FRANCE - NORD)
HALTERN (ALLEMAGNE) - 1993
ROUBAIX (HAUTS DE FRANCE - NORD)
BRADFORD (ROYAUME UNI) - 1970
COVILHA (PORTUGAL) - 2000
MÖNCHENGLADBACH (ALLEMAGNE) - 1969
PODOR (SENEGAL) - 1991
PRATO (ITALIE) - 1981
SOSNOWIEC (POLOGNE) - 1991
VERVIERS (BELGIQUE) - 1970
ROUSIES (HAUTS DE FRANCE - NORD)
HADLEIGH (ROYAUME UNI) - 1977
SANTES (HAUTS DE FRANCE - NORD)
NIEDERNBERG (ALLEMAGNE) - 1973
SECLIN (HAUTS DE FRANCE - NORD)
APOLDA (ALLEMAGNE) - 1963
LARKHALL (ROYAUME UNI) - 1994
MEGUET (BURKINA FASO)
ZABRZE (POLOGNE) - 1987
SIN LE NOBLE (HAUTS DE FRANCE - NORD)
CECINA (ITALIE) - 1996
SOCX (HAUTS DE FRANCE - NORD)
CATON (ROYAUME UNI) - 2008
SOLESMES (HAUTS DE FRANCE - NORD)
BAD BERKA (ALLEMAGNE) - 1990
SOMAIN (HAUTS DE FRANCE - NORD)
ROSSLAU (ALLEMAGNE) - 1976
ST AMAND LES EAUX (HAUTS DE FRANCE - NORD)
ANDERNACH (ALLEMAGNE) - 1959
DIMONA (ISRAËL)
TIVOLI (ITALIE) - 2001
ST ANDRE LEZ LILLE (HAUTS DE FRANCE - NORD)
DORMAGEN (ALLEMAGNE) - 1972
ST MARY'S BAY (ROYAUME UNI) - 2015
WIELICZKA (POLOGNE) - 1996
ST POL SUR MER (HAUTS DE FRANCE - NORD)
CIESZYN (POLOGNE) - 1997
STEENWERCK (HAUTS DE FRANCE - NORD)
HEMER (ALLEMAGNE) - 1978
TEMPLEMARS (HAUTS DE FRANCE - NORD)
SIMAT DE VALLDIGNA (ESPAGNE) - 1993
THUN SAINT MARTIN (HAUTS DE FRANCE - NORD)
KINCARDINE O'NEIL (ROYAUME UNI) - 2005
TOURCOING (HAUTS DE FRANCE - NORD)
BERLIN-WEDDING (ALLEMAGNE) - 1995
BIELLA (ITALIE) - 1968
BOTTROP (ALLEMAGNE) - 1967
GUIMARAES (PORTUGAL) - 1996
JASTRZEBIE ZDROJ (POLOGNE) - 1998
MOUSCRON (BELGIQUE) - 1996
MÜLHAUSEN (ALLEMAGNE) - 1993
ROCHDALE (ROYAUME UNI) - 1956
TRELON (HAUTS DE FRANCE - NORD)
RIXENSART ET RUMILLIES (BELGIQUE)
VALENCIENNES (HAUTS DE FRANCE - NORD)
AGRIGENTO (ITALIE) - 1982
CHATHAM (ROYAUME UNI) - 1955
DÜREN (ALLEMAGNE) - 1959
GLIWICE (POLOGNE) - 1961
MOSCOU (RUSSIE) - 1991
YICHANG (CHINE) - 1998
VIEUX BERQUIN (HAUTS DE FRANCE - NORD)
NENTERSHAUSEN (WESTERWALD) (ALLEMAGNE) - 1976
VIEUX CONDE (HAUTS DE FRANCE - NORD)
BLEICHERODE (ALLEMAGNE) - 1993
NIEDERZIER (ALLEMAGNE) - 1994
VILLENEUVE D'ASCQ (HAUTS DE FRANCE - NORD)
GATINEAU (CANADA) - 1989
IASI (ROUMANIE) - 2003
LEVERKUSEN (ALLEMAGNE) - 2001
STIRLING (ROYAUME UNI) - 1984
TOURNAI (BELGIQUE) - 1995
WALINCOURT SELVIGNY (HAUTS DE FRANCE - NORD)
SELM (ALLEMAGNE) - 1992
WALLERS (HAUTS DE FRANCE - NORD)
SULECIN (POLOGNE) - 1996
WAMBRECHIES (HAUTS DE FRANCE - NORD)
BUGGENHOUT (BELGIQUE) - 2010
KEMPEN (ALLEMAGNE) - 1971
WASQUEHAL (HAUTS DE FRANCE - NORD)
BEYNE-HEUSAY (BELGIQUE) - 1979
WATTIGNIES (HAUTS DE FRANCE - NORD)
BROADSTAIRS & ST PETERS (ROYAUME UNI) - 1982
KÖLN-RODENKIRCHEN (ALLEMAGNE) - 1973
WATTRELOS (HAUTS DE FRANCE - NORD)
ESCHWEILER (ALLEMAGNE) - 1973
GUARDA (PORTUGAL) - 1990
KÖTHEN (ALLEMAGNE) - 1971
MOHACS (HONGRIE) - 1992
SIEMIANOWICE (POLOGNE) - 1992
SOLCA (ROUMANIE) - 1994
WAZIERS (HAUTS DE FRANCE - NORD)
TARNOWSKIE-GORY (POLOGNE) - 1996
WERVICQ SUD (HAUTS DE FRANCE - NORD)
ROETGEN (ALLEMAGNE) - 1976
WIGNEHIES (HAUTS DE FRANCE - NORD)
BOCSIG (ROUMANIE) - 1992
WORMHOUT (HAUTS DE FRANCE - NORD)
LLANDUDNO (ROYAUME UNI) - 1989
